Id,highlighted,text,tags,prefix,suffix,position_start,position_end,start_container,end_container,chapter
S2vzsghCEe2pUqd7r2qjAw,Манул,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character'],"ть подзанять. Ну так 
и пробуй, "," наставляет, а та́к чего зря гля",7109,7114,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
Tmy0oghCEe2vOk_Ak-uGBg,Манулу,"A [manul](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg), also known as the Pallas's cat, is a wild cat first documented near Lake Baikal. Ostanin suggests that this character's name is also a shortened form of Emmanuel, which means ""God with us."" Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/d/d6/Manoel.jpg)",['character'], та́к чего зря глядеть-то. Петр , на это выдает с прямотой: егерь,7160,7166,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
fujCfghHEe27idubfIcDgg,выжига,Colloquial: a dishonest person,['register/style'],"но денег, не обижайся, дам — не ",". 
И дает ему денег больших. Шир",7360,7366,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
7UDmZAlXEe2gcOfvF5pYYg,разгулялась,"Colloquial: to have fun, to relax. The frequent use of the verb gulyat' is linked to the fact that, in chapter 10, Orina will be defined as gulyaschaya: ""была у нас Оря гулена, а стала гулящая"" (R220/E124).","['register/style', 'intratextuality']", дает ему денег больших. Широко ," публика на Мануловы сбережения,",7402,7413,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
-Uu3kAlXEe2ZQ1Nj4DTUTw,репнулось,"Dated/dialectical: to crack, burst",['register/style'],. Потому что ведь чье колесо-то ,", если вдуматься. Нету 
худа без",7523,7532,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
pDEwAghHEe29xH-JHoCbiA,"Нету 
худа без нéхуда","Phraseologism (""every cloud has a silver lining"")",['phraseologism'],"о-то репнулось, если вдуматься. ",", вот и Дзынзырэла с удачей вдру",7550,7571,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
ErZWBAlYEe2UV9vYyV4nlQ,Дзынзырэла,"Again, an usual last name (which is printed in more than ten different versions in the book). It carries allusions to Cinderella (see L. Toker's essay, ""Gamesman's Sketches (Found in a Bottle),"" CASS 21.3-4: 356). Еще одна необычная фамилия (которая встречается и в других графических-орфографических вариантов дальше в тексте). Намекается на сказку Золушки (по-английски Cinderella; cм. L. Toker, ""Gamesman's Sketches (Found in a Bottle),"" CASS 21.3-4: 356).","['character', 'symbol']","я. Нету 
худа без нéхуда, вот и "," с удачей вдруг.

И река на запр",7579,7589,/div[1]/main[1]/article[1]/p[1],/div[1]/main[1]/article[1]/p[1],04. Заитильщина Дзындзырэлы
c5C3CAlYEe2yk5_SIgii1A,"И река на запрос отвечает: камень я тебе хоть под голову, хоть на 
шею — бери, не жаль, но в последнем случае — не взыщи, ты ракушек уже не покушаешь на здоровье, увы, а они тебя — с удовольствием.","A continuation of the end of chapter 1 and Ilya's conversation with the river (R158/E16). Here, the ""Страшнеющего Суда"" becomes ""последнем случае."" The threat of death and the pull of suicide looms over Ilya and many of the men living on the banks of the Volga.","['intratextuality', 'explanatory', 'theme']","т и Дзынзырэла с удачей вдруг.

"," Отзываюсь: повремени, я отчаива",7607,7804,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
5yocDglYEe2k2VeHbxzWnA,ракушек,"In chapter 1, Ilya describes his love of mussels — a sexual symbol in the novel (R158/E16).","['intratextuality', 'symbol']","последнем случае — не взыщи, ты "," уже не покушаешь на здоровье, у",7732,7739,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[1],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[1],04. Заитильщина Дзындзырэлы
XtW0GgnXEe25AIfubab31A,повремени,Colloquial: to wait,['register/style'],я — с удовольствием. Отзываюсь: ,", я отчаиваться чуть-чуть погожу",7816,7825,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
d0X8YgnXEe2m_tcYcRRf2g,погожу,Colloquial: the same as повременить,['register/style'],"ремени, я отчаиваться чуть-чуть ",", мне 
ракушек давай нынче в сум",7851,7857,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
feGs4gnXEe23yxtRAPcfsA,ракушек,"In chapter 1, Ilya describes his love of mussels — a sexual symbol in the novel (R158/E16).","['intratextuality', 'symbol']","аиваться чуть-чуть погожу, мне 
", давай нынче в сумерки. Ты панто,7864,7871,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
G9LrJgmjEe2leKNmQLFY-A,в сумерки,"Again ""at twilight""","['time', 'symbol']","огожу, мне 
ракушек давай нынче ",". Ты пантофель свой новомодный 
",7884,7893,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
OTdI9gmjEe2uIUc7qcOJ8w,пантофель,Another mention of footwear (see Johnson's analysis),"['expand', 'foreign']",кушек давай нынче в сумерки. Ты ," свой новомодный 
стяни, говорит",7898,7907,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
jcfQygmjEe2uLDsji_Otmg,говорит,This is the river's reply: it invites Ilya to enter its waters.,['explanatory'],"нтофель свой новомодный 
стяни, ",", галифе засучи до предельной во",7932,7939,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ZcacZAmjEe2uKi-JA2-0Sw,галифе,"A type of trousers, typical for the army. Pictured here: ![](https://commons.wikimedia.org/wiki/File:Ehrenwache_Neue_Wache_Berlin.jpg#/media/Файл:Ehrenwache_Neue_Wache_Berlin.jpg)You should use this one, I think: https://upload.wikimedia.org/wikipedia/commons/b/b3/Ehrenwache_Neue_Wache_Berlin.jpg

You can access it by clicking once more on the picture itself on the page you linked above.I don't understand why sometimes the picture doesn't show up when I put the link... in this case I put: https://commons.wikimedia.org/wiki/File:Ehrenwache_Neue_Wache_Berlin.jpg#/media/Файл:Ehrenwache_Neue_Wache_Berlin.jpg Named after Gaston Alexandre Auguste, Marquis de Galliffet, a French general.picture link missing?","['explanatory', 'foreign']","вой новомодный 
стяни, говорит, ", засучи до предельной возможност,7941,7947,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
rfvIsAmjEe2cr7PaxJ4LFw,живою рукой,Phraseologism: very fast.,['phraseologism'],"гарантирую, отыщешь необходимое ",. Поступаю по совету реки и всту,8086,8097,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
NCx6aAnYEe2TFIcWbEOiWw, ,error: space highlighted in annotation,['error'],"учую, и набиваю в конечном итоге","
суму переметную я внабой. Разво",8175,8176,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[10],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[10],04. Заитильщина Дзындзырэлы
vdmjMgmkEe2mmfN8t-EF_A," 
суму переметную","This phraseologism is generally used to describe a person with an unstable character. However, the syntagm refers to a folding bag (made of fabric or leather) used to transport things on a horse. Pictured here: ![](https://термосиб-агро.рф/товар/Сума-переметная-к-седлу-%28чепрак-6-литров%29). This type of bag is also linked with the tradition of bylina, in particular with the character of Svyatogor-bogatyr'. [Here](https://lukoshko.net/story/svyatogor-bogatyr.htm) the bylina in Russian.picture link missing?","['explanatory', 'language', 'intertextuality', 'phraseologism']","учую, и набиваю в конечном итоге", я внабой. Развожу в вертепе как,8175,8192,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
KxRNPgnYEe26uzdRVjsdYQ,внабой,"An echo of ""набиваю"" at the beginning of this clause",['sound play'],"нечном итоге 
суму переметную я ",. Развожу в вертепе каком-нибудь,8195,8201,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
exA3VAmlEe222X9nIRCpaA,вертеп,A cavern or a miserable hut.,"['explanatory', 'setting']", переметную я внабой. Развожу в ,"е каком-нибудь костерок — жарю, ",8213,8219,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Y-KRFgnYEe2r4IO7QDLKuw,рубище,"Dated: tatters, sack-cloth",['register/style']," жарю, парю, пеку, одновременно "," сушу свое немудрящее, которым, ",8276,8282,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
xR2ToAmlEe22p-tDFa3fXA,"Великовато становится 
оно с году на год, сохну я",Ilya is growing thinner year after year (so clothes are becoming bigger).,"['character', 'explanatory']","рым, слава Господу, владею еще. ",", усыхаю в последние сроки да вы",8341,8390,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Mcwu_AnZEe2302d6FCPKiA,бобылка,"Colloquial: an unmarried, lonely (peasant) woman. She will make several appearances throughout the novel and is associated with Orina.",['character']," да выживаю 
заодно из ума. Мне "," одна — каюсь, каюсь, сошелся с ",8448,8455,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Ii8EkgmnEe2rfNsjOGk6fQ,"каюсь, каюсь, сошелся с нею, не 
пробуждая заветных чувств, лишь бы иметь пристанище, лавку теплую или топчан:","Ilya is regretful about how he treated his partner: instead of nourishing ""high sentiments"", he simply saw in her a ""pied-à-terre"", a ""warm bench or bed""","['explanatory', 'character']",одно из ума. Мне бобылка одна — ," кости бросить, в мастерской-то ",8463,8573,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
j5R81AmmEe222zNyQLo5pQ,топчан,"A wooden bed, typical from Asia. Pictured here: ![](https://stolarmast.ru/materialy/stati-o-mebeli/chto-takoe-topchan)pictured link missing",['explanatory'],"ть пристанище, лавку теплую или ",": кости бросить, в мастерской-то",8566,8572,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
UHqb4AmnEe24G_NFZhrkrg,кости бросить,Phraseologism: to find a shelter.,['phraseologism'],"анище, лавку теплую или топчан: ",", в мастерской-то сквозит изо вс",8574,8587,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
lO1RlgmnEe20Oh-vI5u2-g,ложе,Archaic: bed,['register/style'],"кой-то сквозит изо всех 
пазов, "," волгло, мордасти из углов налез",8630,8634,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ZQDpBgnaEe26z3t_-Dn2iw,ложе волгло,"A play on words that recalls this paragraph's opening: the bed is humid, much as the Volga River (echoed in волгло) invites Ilya to sleep at its bottom.","['explanatory', 'sound play']","кой-то сквозит изо всех 
пазов, ",", мордасти из углов налезают — б",8630,8641,/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[20],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[21],04. Заитильщина Дзындзырэлы
vD4EhAmnEe23ZSNBD1G9Wg,волгло,"Low, regional: humid",['register/style'],"о сквозит изо всех 
пазов, ложе ",", мордасти из углов налезают — б",8635,8641,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
EfGNggnbEe2t1HMbVByM_w,мордасти,"An allusion to the folk song ""Придут Страсти-Мордасти"" and Maxim Gorky's 1913 short story, which references the song. Read the text in Russian [here](https://ilibrary.ru/text/499/p.1/index.html).",['intertextuality'],"т изо всех 
пазов, ложе волгло, "," из углов налезают — бобылка та,",8643,8651,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
IlSoTgnbEe200O85jNa_nQ,бобылка,"Colloquial: an unmarried, lonely (peasant) woman. She will make several appearances throughout the novel and is associated with Orina.",['character'],"о, мордасти из углов налезают — "," та, мои 
туалеты великие перепа",8672,8679,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
bP0W_AmoEe24mT9H8s680g,"объясняла, что плотью своею сохну, 
поскольку Орину не в силах запамятовать",Ilya cannot forget Orina and this makes the woman suffer. ,"['explanatory', 'character']","и 
туалеты великие перепарывая, ",". Вы присохли к ней, подруга ска",8718,8793,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Zy8bmAnbEe25EquAq7g-mw,горько,"This word (bitter) is occasioned by the reference to Maxim Gorky's story ""Страсти-Мордасти"" in the preceding sentence.","['intertextuality', 'intratextuality']"," подруга сказала, присохли, мне ", выходит с того. И во сне иногда,8845,8851,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
FfILWgmpEe23Zzd255GrHw,облапливаете,"Ilya while sleeping grabs the woman roughly, as if he hadn't hands but paws (""lapy"", in Russian). Once again he is associated with animals. ","['character', 'explanatory']",выходит с того. И во сне иногда ,", тычетесь кутенком во все у мен",8884,8896,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
RAWOLAmpEe2uJ4dxuNckyQ,кутенком,Colloquial: puppy. Again Ilya is associated with animals.,"['register/style', 'character']","е иногда облапливаете, тычетесь "," во все у меня места, а зовете е",8907,8915,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
426SYAmpEe2tXAef0dnk0Q,Лярву,"Colloquial: prostitute or woman of ""easy virtue"". However, the Latin term ""larva"" in Ancient Rome indicated the spirit of an evil person who has died and brings harm to the living.","['register/style', 'character']","а, а зовете ее — 
я в ревности. ", вашу навидите всем пропитым нут,8966,8971,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
KjZ71gmqEe24IJekhTBpPw,навидите,"A neologism derived from the verb ""nenavidet'"", meaning ""to hate"", deprived of the negation ne- to mean the opposite. ",['neologism']," ее — 
я в ревности. Лярву вашу "," всем пропитым нутром квелым, 
а",8977,8985,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
VoPLdgmqEe2248dhQ1mhzQ,квелым,Colloquial: feeble.,['register/style'],у навидите всем пропитым нутром ,", 
а мо́зги с сопельками пополам",9007,9013,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
d1s3RAncEe2_l9f8vkfp0Q,мантильи,A Spanish lace veil or clock for women. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/7/73/Carolina_Coronado%2C_por_Federico_de_Madrazo.jpg) Here: the aforementioned clothes (роба) that Ilya uses to work.,"['intratextuality', 'explanatory', 'foreign']","чном свидании, ощутите мате́рью "," моей — ишь, короста. 
Жалко вас",9178,9186,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
nVFUzgncEe2pGgPo_H7Kbw,ишь,"Colloquial: see, just look. A contraction of видишь (you see).",['register/style'],щутите мате́рью мантильи моей — ,", короста. 
Жалко вас, женщина с",9194,9197,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
4pLRPgmqEe22Mzd73Rr9Og,короста,"Literally, scabies. Here, colloquial: a hard top layer covering something.",['register/style'],"е мате́рью мантильи моей — ишь, ",". 
Жалко вас, женщина скорбела о",9199,9206,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
LXfZagndEe2VjaukYM6AMw,участь,"Ilya refers to his ""незавидную [...] участь"" (unenviable lot/fate) not long before this (R175/E45).",['intratextuality'],"ко вас, женщина скорбела о мне, "," бродячья ваша, ком вы 
травы, с",9244,9250,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ObPZNgmrEe2zPw86f9pk4Q,Он,God. She is wishing Ilya's death,['character'],"ухой и гонимый, уж побыстрей бы "," вас к себе прибрал, 
чтобы не м",9314,9316,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
qBnjogndEe2_y-s_N3MjGA,мытарствовать,"Colloquial: to lead a life of hardship, suffer",['register/style'],"н вас к себе прибрал, 
чтобы не "," вам далее по миру, чепухи не мо",9347,9360,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
wF4F2AndEe2zst9v5lqnRg,молоть,Low-style: to babble,['register/style'],"ть вам далее по миру, чепухи не ",", не 
тиранить же́лезы попусту, ",9390,9396,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
1yKX6AndEe2htUtG5imuaQ,попусту,Colloquial: pointlessly,['register/style'],"не молоть, не 
тиранить же́лезы ",", искры в ночах не сыпать, зорь ",9419,9426,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
oNl9AAmrEe20SHsUDjtWMA,зорь бы не застить,"Dated: to obscure vision, sight.Hiding dawns suggests being stuck in darkness, the twilight.",['register/style'],"пусту, искры в ночах не сыпать, "," полезным гражданам, по изменниц",9453,9471,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
svQ3AAmrEe2x7MvkxwGG2g,изменнице,Orina.,['character']," застить полезным гражданам, по "," бы уже не скучать. А то 
вывяли",9495,9504,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
52fMQAmrEe2kCCdbk7od_A,мякину вашу,Ilya's body is compared to the dry protective casing of the seeds of cereal grains.,['character'],"е не скучать. А то 
вывялит вам "," вконец, будто рыбе той воблой, ",9542,9553,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Fd9tsgmsEe26TH_aIfOfdQ,рыбе той воблой,Caspian roach. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/f/fb/Wobla_2.JPG),['explanatory'],"т вам мякину вашу вконец, будто ",", и станете вовсе глупо́й, словн",9568,9583,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
PXJbMgmsEe2l-D86SqUCRw,мельничке,"One more reference to mills contained in the book.Consider, for instance R153/E7.",['intratextuality']," вовсе глупо́й, словно малый на ",", мешком стебанутый 
из-за угла.",9626,9635,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
HqjLDgmtEe2_VzdW0q_jAA,"мешком стебанутый 
из-за угла",Set expression: a stupid weirdo.,"['register/style', 'language']","о́й, словно малый на мельничке, ",". Так скорбела, перепарывая шмот",9637,9666,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
xjdqvgwfEe2jIUeSH4mUTw,шмотье,"Colloquial: duds, rags, bits and pieces",['register/style'],"угла. Так скорбела, перепарывая ",", и далеко иеремиада 
ее разноси",9694,9700,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
nCXMLAmsEe2kCSMKtjZelg,иеремиада,A long literary serious invective of bitter lamentation on the state of society and its morals. The use of this term clashes with the general low register used by Ilya.The term is named after the prophet Jeremiah who wrote the *Book of Jeremiah* and the *Book of Lamentations*. Jeremiah predicted the downfall of the Kingdom of Judah.,"['explanatory', 'register/style', 'intertextuality']","а, перепарывая шмотье, и далеко "," 
ее разносилась. Я же полагал п",9711,9720,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
hwmsaAmtEe22tcdmbJU8LQ,катухе,"Low, regional: an uncomfortable dwelling or barn.",['register/style'],"же полагал про себя, находясь в "," дремном: 
ты надежды на скорый ",9772,9778,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
FwyfkAwgEe2Vi_cjd8uoDA,сям,"Dated: there, here",['register/style'],"ход мой покинь, еще помаячу там-",", еще 
помозолю гляделки некотор",9844,9847,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
E-qODgmuEe2_m_tICxX0mg,помозолю гляделки,"""Mozolit' glaza"" is a phraseologism, meaning to be in someone's sight and irritate by their presence.",['phraseologism'],"кинь, еще помаячу там-сям, еще 
"," некоторым чуток, постою над душ",9854,9871,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2]/hypothesis-highlight[32],04. Заитильщина Дзындзырэлы
3036tAmtEe2ol--B7VpLhQ,гляделки,Metaphoric: eyes,['poetic device']," помаячу там-сям, еще 
помозолю "," некоторым чуток, постою над душ",9863,9871,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
MM5lbAwgEe28e0d-C9xFug,чуток,Colloquial: tiny bit,['register/style'],"ще 
помозолю гляделки некоторым ",", постою над душой у некоторых, ",9882,9887,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
QaL2kgmuEe2StH-YRBmVwg,постою над душой,"Phraseologism: to repeatedly, annoyingly ask, demand something from someone",['phraseologism'],"озолю гляделки некоторым чуток, "," у некоторых, послезит еще к неб",9889,9905,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
_wVkBAwpEe2bUTMTUAIYJA,послезит еще к небу бельмо мое,A reference to Psalm 121. Read it in English and Russian [here](https://www.biblegateway.com/passage/?search=Psalm%20121%2C%D0%9F%D1%81%D0%B0%D0%BB%D1%82%D0%B8%D1%80%D1%8C%20121&version=NIV;RUSV).,['intertextuality'],", постою над душой у некоторых, ",". Туторки-матуторки, вы́, верно,",9919,9949,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
tjyiXgwgEe2ugQPjSX6OyQ,бельмо,Walleye. A sideways-looking eye. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/1/15/Marty_Feldman.png),['explanatory']," некоторых, послезит еще к небу "," мое. Туторки-матуторки, вы́, ве",9939,9945,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
NzONzgwqEe2SvY-zt6Bz7Q,Туторки-матуторки,"Colloquial word: chitchat, tittle-tattle, meaningless chatter (similar to тары-бары). According to Boguslawski, a ""folk song popular in the 1950s and 1960s."" Listen to a recording [here](https://www.youtube.com/watch?v=BMuJyeCZ8Ho).",['intertextuality'],послезит еще к небу бельмо мое. ,", вы́, верно, помыслите, что это",9951,9968,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
0-Ol3AwgEe2dzp_Qo11gZg,катух,"Low, regional: an uncomfortable dwelling or barn.",['register/style'],"ерно, помыслите, что это еще за ", там наметился. Что мне ответить,10008,10013,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
62SzVAwgEe2r4FP5HUKENw,Катух как катух,"Low, regional: an uncomfortable dwelling or barn",['register/style'],ам наметился. Что мне ответить? ,", только дремный. Есть сусеки в ",10047,10062,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
z3bm_gmuEe2djJuLP7jXYg,сусеки,"A place in a barn, boarded up in the form of a fixed stall (large box). It is used for pouring grain or flour storage, as well as for storing vegetables and potatoes. Pictured here: ![](https://upload.wikimedia.org/wikipedia/commons/7/7d/Сусеки_амбара_Коневой.JPG)link not working","['explanatory', 'setting']","как катух, только дремный. Есть "," в наличии, 
манатки разные, спе",10085,10091,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
b1O8LgmvEe20T0u5fHLOaA,манатки,Colloquial: small belongings,['register/style'],"ремный. Есть сусеки в наличии, 
"," разные, специи, снедь, мышелово",10104,10111,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
gZDkKgmvEe26YMuyNeaL2Q,снедь,Archaic: food,['archaism'],"личии, 
манатки разные, специи, ",", мышеловок с полдюжины производ",10128,10133,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
ExKc4AwhEe2hvMO4DYnByA,Санкт-Петербургской,,['location'],олдюжины производства пружинной ," артели. Даже не верится: 
ужель",10180,10199,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
Ouo4cgwhEe2q2Q8GGAbhNQ,ужель,Dated: the same as ужели — really? is it possible?,['register/style'],"гской артели. Даже не верится: 
", и до главной столицы нужда дока,10226,10231,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
tZz1YAmvEe23a6tdcjiwZQ,до главной столицы,Tautologic,['poetic device'],"тели. Даже не верится: 
ужель и ", нужда докатилась в капканчиках.,10234,10252,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
gcVJngwhEe2rN9vzZWCY_w,капканчиках,"Diminutive form of капкан (leg trap, bear trap)",['style'],вной столицы нужда докатилась в ,". Есть 
и метлы, и веники банные",10272,10283,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
8IO3VAmvEe20UC9ptqkovg,чинчинарем,"Usually written ""chin chinaryom"", phraseologism: everything in order, as it should be.",['phraseologism'],"асец свечей — все порядком, все ",". Но, помимо того, подмечаешь ос",10352,10362,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
zCrHNAwhEe2-Kvcz4zk0jw,Наломаешься,Colloquial: to wear out on hard labor,['register/style']," матрац 
с начинкой из всячины. "," за день, накрутишься по дворам,",10441,10452,/div[1]/main[1]/article[1]/p[2],/div[1]/main[1]/article[1]/p[2],04. Заитильщина Дзындзырэлы
